Species,Longitude,Latitude
Hetaerina vulnerata,-109.220367,31.9298507
Hetaerina vulnerata,-111.712775,34.669528
Hetaerina vulnerata,-108.268155,33.231085
Hetaerina vulnerata,-110.359471,31.467477
Hetaerina vulnerata,-113.052865,37.3110514
